,Train/Test Split ID,classifier,params,Threshold,Accuracy,Precision,Recall,F1,AUC_ROC Score
1,1,KNN,"{'n_neighbors': 10, 'weights': 'uniform'}",0.02,0.6973933901109745,0.29893778452200304,0.02030613822604752,0.038029052651899035,0.500210743211328
2,1,KNN,"{'n_neighbors': 10, 'weights': 'uniform'}",0.05,0.6855520638824368,0.30115361262902246,0.05112611451837345,0.08741243336123716,0.5007933232486849
3,1,KNN,"{'n_neighbors': 10, 'weights': 'uniform'}",0.1,0.6660290567928223,0.30297510625379476,0.10287069009946916,0.1535916278711862,0.5020249981443373
4,1,KNN,"{'n_neighbors': 10, 'weights': 'uniform'}",0.2,0.6243870595557984,0.29738140417457304,0.2019275369788177,0.240530419301369,0.5013575878920086
5,1,KNN,"{'n_neighbors': 10, 'weights': 'uniform'}",0.3,0.5832004979429491,0.2962756805991296,0.30175746018656907,0.2989914464445295,0.5012381171983892
6,1,KNN,"{'n_neighbors': 10, 'weights': 'uniform'}",0.5,0.5031652775880129,0.29772892883167357,0.505385765087873,0.37471101855213135,0.5038119322125256
0,1,KNN,"{'n_neighbors': 25, 'weights': 'uniform'}",0.01,0.7015378542909626,0.30500758725341426,0.010359222800597846,0.02003788256405144,0.5002514888213199
1,1,KNN,"{'n_neighbors': 25, 'weights': 'uniform'}",0.02,0.6974844772358094,0.30121396054628224,0.020460753491728084,0.0383186139665074,0.5003203311230698
2,1,KNN,"{'n_neighbors': 25, 'weights': 'uniform'}",0.05,0.6852484401329872,0.29811778992106863,0.05061073029943823,0.0865312596378376,0.5004280302095453
3,1,KNN,"{'n_neighbors': 25, 'weights': 'uniform'}",0.1,0.6636000667972248,0.29083181542197933,0.09874761634798743,0.14743565080220075,0.4991026538312202
4,1,KNN,"{'n_neighbors': 25, 'weights': 'uniform'}",0.2,0.6234761883074494,0.2951043643263757,0.20038138432201205,0.2386886856160599,0.5002617087745896
5,1,KNN,"{'n_neighbors': 25, 'weights': 'uniform'}",0.3,0.5849311533148123,0.2991600040481733,0.30469515023449983,0.30190220860462147,0.5033202875214852
6,1,KNN,"{'n_neighbors': 25, 'weights': 'uniform'}",0.5,0.49964324209439664,0.29420694680592663,0.4994073081482245,0.3702783775005254,0.49957453295850585
0,1,KNN,"{'n_neighbors': 50, 'weights': 'uniform'}",0.01,0.7007787949173384,0.26707132018209406,0.009070762253259805,0.017545608613298774,0.4993382562234707
1,1,KNN,"{'n_neighbors': 50, 'weights': 'uniform'}",0.02,0.6964825188626255,0.27617602427921095,0.01875998556924187,0.03513343950581536,0.4991148640939091
2,1,KNN,"{'n_neighbors': 50, 'weights': 'uniform'}",0.05,0.6848840916336476,0.294474802671524,0.04999226923671597,0.08547385116975811,0.4999896785625777
3,1,KNN,"{'n_neighbors': 50, 'weights': 'uniform'}",0.1,0.6650574607945834,0.29811778992106863,0.10122146059887646,0.15112923704359202,0.5008560604190905
4,1,KNN,"{'n_neighbors': 50, 'weights': 'uniform'}",0.2,0.625753366428322,0.30079696394686906,0.2042467659640262,0.2432930198293327,0.5030014065681369
5,1,KNN,"{'n_neighbors': 50, 'weights': 'uniform'}",0.3,0.5850222404396472,0.29931181054549133,0.3048497655001804,0.3020554066130473,0.503429875433227
6,1,KNN,"{'n_neighbors': 50, 'weights': 'uniform'}",0.5,0.5041975983361419,0.2987612339081856,0.5071380714322528,0.3760102409293261,0.5050539285456005
0,1,LogisticRegression,"{'C': 0.1, 'penalty': 'l1'}",0.01,0.7018111156654674,0.3186646433990895,0.01082306859763954,0.020935101186322403,0.5005802525565455
1,1,LogisticRegression,"{'C': 0.1, 'penalty': 'l1'}",0.02,0.6979095504850389,0.3118361153262519,0.021182291398237386,0.03966990010134646,0.5008317413778653
2,1,LogisticRegression,"{'C': 0.1, 'penalty': 'l1'}",0.05,0.6861896737562813,0.3075288403157256,0.0522084213781374,0.08926289818037626,0.5015604386308781
3,1,LogisticRegression,"{'C': 0.1, 'penalty': 'l1'}",0.1,0.6657254330433726,0.30145719489981787,0.10235530588053394,0.152822130737563,0.5016597051051976
4,1,LogisticRegression,"{'C': 0.1, 'penalty': 'l1'}",0.2,0.6239923486815139,0.29639468690702087,0.20125753749420192,0.23973233470440172,0.5008827069411269
5,1,LogisticRegression,"{'C': 0.1, 'penalty': 'l1'}",0.3,0.5841417315662432,0.2978443477380832,0.30335515126526824,0.30057449253159707,0.502370525619722
6,1,LogisticRegression,"{'C': 0.1, 'penalty': 'l1'}",0.5,0.5026491172139484,0.2972127762934175,0.5045096119156831,0.3740614073635338,0.5031909340459882
0,1,LogisticRegression,"{'C': 0.1, 'penalty': 'l2'}",0.01,0.7014771295410727,0.30197268588770865,0.010256145956810802,0.01983850064799123,0.500178430213492
1,1,LogisticRegression,"{'C': 0.1, 'penalty': 'l2'}",0.02,0.6973933901109745,0.29893778452200304,0.02030613822604752,0.038029052651899035,0.500210743211328
2,1,LogisticRegression,"{'C': 0.1, 'penalty': 'l2'}",0.05,0.6847930045088126,0.2935640558591378,0.04983765397103541,0.08520949905273825,0.4998800906508358
3,1,LogisticRegression,"{'C': 0.1, 'penalty': 'l2'}",0.1,0.6632964430477752,0.28931390406800245,0.0982322321290522,0.14666615366857758,0.4987373607920806
4,1,LogisticRegression,"{'C': 0.1, 'penalty': 'l2'}",0.2,0.6201970518133928,0.2869070208728653,0.19481523475751172,0.23205844434894715,0.4963165439518815
5,1,LogisticRegression,"{'C': 0.1, 'penalty': 'l2'}",0.3,0.5768243992045058,0.2856492257868637,0.29093439158892953,0.28826758585471723,0.49356696337645667
6,1,LogisticRegression,"{'C': 0.1, 'penalty': 'l2'}",0.5,0.4931760562311184,0.287739859120719,0.4884296242849044,0.3621391314316284,0.49179379122483147
0,1,LogisticRegression,"{'C': 1, 'penalty': 'l1'}",0.01,0.7008395196672284,0.2701062215477997,0.009173839097046848,0.017744990529358986,0.49941131483129864
1,1,LogisticRegression,"{'C': 1, 'penalty': 'l1'}",0.02,0.6967557802371301,0.2830045523520486,0.019223831366283563,0.036002123449640454,0.4994436278291347
2,1,LogisticRegression,"{'C': 1, 'penalty': 'l1'}",0.05,0.6834570600112341,0.28020643594414085,0.047569963407720454,0.08133233466978014,0.49827280127862134
3,1,LogisticRegression,"{'C': 1, 'penalty': 'l1'}",0.1,0.6637215162970047,0.29143897996357016,0.09895377003556151,0.14774344965565003,0.4992487710468761
4,1,LogisticRegression,"{'C': 1, 'penalty': 'l1'}",0.2,0.6210775606867969,0.2891081593927894,0.19630984899242385,0.23383878691141263,0.4973758937653864
5,1,LogisticRegression,"{'C': 1, 'penalty': 'l1'}",0.3,0.5797999119491126,0.2906082380325878,0.2959851569344947,0.29327205412996293,0.49714683516002517
6,1,LogisticRegression,"{'C': 1, 'penalty': 'l1'}",0.5,0.49903599459549725,0.29359970852562545,0.49837653971035406,0.36951412904335196,0.4988439468802265
0,1,LogisticRegression,"{'C': 1, 'penalty': 'l2'}",0.01,0.7011127810417331,0.283763277693475,0.009637684894088543,0.018642209151629948,0.4997400785665243
1,1,LogisticRegression,"{'C': 1, 'penalty': 'l2'}",0.02,0.6972112158613046,0.2943854324734446,0.01999690769468639,0.03744993002268231,0.4999915673878442
2,1,LogisticRegression,"{'C': 1, 'penalty': 'l2'}",0.05,0.6849144540085925,0.2947783849423194,0.050043807658609496,0.08556196854209808,0.5000262078664915
3,1,LogisticRegression,"{'C': 1, 'penalty': 'l2'}",0.1,0.6643287637959041,0.294474802671524,0.09998453847343194,0.14928244392289639,0.4999793571251553
4,1,LogisticRegression,"{'C': 1, 'penalty': 'l2'}",0.2,0.6245085090555783,0.297685009487666,0.2021336906663918,0.24077598379274356,0.5015037051076644
5,1,LogisticRegression,"{'C': 1, 'penalty': 'l2'}",0.3,0.5826236128189947,0.29531423944944846,0.3007782301705922,0.2980211923911656,0.5005440604240238
6,1,LogisticRegression,"{'C': 1, 'penalty': 'l2'}",0.5,0.5026187548390035,0.29718241437940246,0.5044580734937896,0.37402319494067526,0.5031544047420743
0,1,LogisticRegression,"{'C': 10, 'penalty': 'l1'}",0.01,0.701143143416678,0.2852807283763278,0.009689223315982065,0.018741900109660058,0.49977660787043826
1,1,LogisticRegression,"{'C': 10, 'penalty': 'l1'}",0.02,0.6972415782362497,0.295144157814871,0.02004844611657991,0.03754645046088509,0.5000280966917582
2,1,LogisticRegression,"{'C': 10, 'penalty': 'l1'}",0.05,0.6836088718859589,0.2817243472981178,0.04782765551718807,0.08177292153147994,0.49845544779819123
3,1,LogisticRegression,"{'C': 10, 'penalty': 'l1'}",0.1,0.6633571677976652,0.2896174863387978,0.09833530897283925,0.14682005309530222,0.49881041939990844
4,1,LogisticRegression,"{'C': 10, 'penalty': 'l1'}",0.2,0.6222920556845957,0.29214421252371914,0.19837138586816472,0.23629443182515808,0.498837065921945
5,1,LogisticRegression,"{'C': 10, 'penalty': 'l1'}",0.3,0.5818949158203155,0.29409978747090376,0.29954130804514767,0.2967956083237585,0.4996673571300887
6,1,LogisticRegression,"{'C': 10, 'penalty': 'l1'}",0.5,0.4985198342214328,0.29308355598736946,0.4975003865381642,0.3688645178547546,0.4982229487136892
0,1,LogisticRegression,"{'C': 10, 'penalty': 'l2'}",0.01,0.7008395196672284,0.2701062215477997,0.009173839097046848,0.017744990529358986,0.49941131483129864
1,1,LogisticRegression,"{'C': 10, 'penalty': 'l2'}",0.02,0.6971201287364698,0.2921092564491654,0.019842292429005825,0.03716036870807394,0.4998819794761023
2,1,LogisticRegression,"{'C': 10, 'penalty': 'l2'}",0.05,0.6840946698850784,0.286581663630844,0.04865227026748441,0.08318279948891924,0.49903991666081454
3,1,LogisticRegression,"{'C': 10, 'penalty': 'l2'}",0.1,0.6630535440482155,0.28809957498482086,0.09781992475390404,0.14605055596167904,0.4984451263607688
4,1,LogisticRegression,"{'C': 10, 'penalty': 'l2'}",0.2,0.6205310379377875,0.28774193548387095,0.19538215739834047,0.23273374670022715,0.4967183662949351
5,1,LogisticRegression,"{'C': 10, 'penalty': 'l2'}",0.3,0.5794052010748281,0.2899504098775428,0.2953151574498789,0.29260819609345085,0.4966719542091437
6,1,LogisticRegression,"{'C': 10, 'penalty': 'l2'}",0.5,0.4970624402240743,0.2916261841146466,0.49502654228727516,0.36703032155753834,0.49646954212581884
0,1,LogisticRegression,"{'C': 100, 'penalty': 'l1'}",0.01,0.7011735057916231,0.2867981790591806,0.009740761737875586,0.01884159106769016,0.4998131371743522
1,1,LogisticRegression,"{'C': 100, 'penalty': 'l1'}",0.02,0.6972415782362497,0.295144157814871,0.02004844611657991,0.03754645046088509,0.5000280966917582
2,1,LogisticRegression,"{'C': 100, 'penalty': 'l1'}",0.05,0.6852484401329872,0.29811778992106863,0.05061073029943823,0.0865312596378376,0.5004280302095453
3,1,LogisticRegression,"{'C': 100, 'penalty': 'l1'}",0.1,0.6653003597941431,0.29933211900425016,0.10163376797402464,0.15174483475049055,0.5011482948504021
4,1,LogisticRegression,"{'C': 100, 'penalty': 'l1'}",0.2,0.6256015545535972,0.30041745730550284,0.20398907385455858,0.2429860642151145,0.5028187600485671
5,1,LogisticRegression,"{'C': 100, 'penalty': 'l1'}",0.3,0.5820770900699853,0.2944034004655399,0.2998505385765088,0.29710200434061024,0.49988653295357255
6,1,LogisticRegression,"{'C': 100, 'penalty': 'l1'}",0.5,0.5008880994671403,0.2954517852805441,0.5015203834458589,0.37184508683773093,0.5010722344189783
0,1,LogisticRegression,"{'C': 100, 'penalty': 'l2'}",0.01,0.7010216939168982,0.27921092564491656,0.009483069628407979,0.018343136277539626,0.4996304906547825
1,1,LogisticRegression,"{'C': 100, 'penalty': 'l2'}",0.02,0.6965432436125154,0.27769347496206376,0.018863062413028913,0.03532648038222093,0.49918792270173695
2,1,LogisticRegression,"{'C': 100, 'penalty': 'l2'}",0.05,0.684519743134308,0.29083181542197933,0.04937380817399371,0.08441644270167863,0.49955132691561005
3,1,LogisticRegression,"{'C': 100, 'penalty': 'l2'}",0.1,0.6635697044222799,0.2906800242865817,0.0986960779260939,0.14735870108883845,0.49906612452730625
4,1,LogisticRegression,"{'C': 100, 'penalty': 'l2'}",0.2,0.6226867665588802,0.29313092979127137,0.1990413853527805,0.23709251642212534,0.49931194687282654
5,1,LogisticRegression,"{'C': 100, 'penalty': 'l2'}",0.3,0.5812573059464712,0.2930371419896772,0.2984590011853837,0.2957232222647772,0.4989002417478954
6,1,LogisticRegression,"{'C': 100, 'penalty': 'l2'}",0.5,0.49924853122011204,0.2938122419237309,0.4987373086636087,0.3697816160033627,0.49909965200762424
0,1,SVM,{'C': 0.1},0.01,0.7014771295410727,0.30197268588770865,0.010256145956810802,0.01983850064799123,0.500178430213492
1,1,SVM,{'C': 0.1},0.02,0.6971808534863597,0.2936267071320182,0.019945369272792866,0.037353409584479504,0.4999550380839302
2,1,SVM,{'C': 0.1},0.05,0.685400252007712,0.2996357012750455,0.050868422408905836,0.08697184649953739,0.500610676729115
3,1,SVM,{'C': 0.1},0.1,0.6642680390460142,0.2941712204007286,0.0998814616296449,0.14912854449617174,0.4999062985173274
4,1,SVM,{'C': 0.1},0.2,0.6230814774331648,0.29411764705882354,0.19971138483739628,0.23789060101909265,0.4997868278237081
5,1,SVM,{'C': 0.1},0.3,0.5821985395697652,0.2946058091286307,0.3000566922640829,0.29730626835184476,0.5000326501692283
6,1,SVM,{'C': 0.1},0.5,0.49839838472165293,0.2929621083313092,0.4972942328505901,0.3687116681633199,0.4980768314980333
0,1,SVM,{'C': 1},0.01,0.701143143416678,0.2852807283763278,0.009689223315982065,0.018741900109660058,0.49977660787043826
1,1,SVM,{'C': 1},0.02,0.6967254178621852,0.2822458270106222,0.019172292944390042,0.03590560301143767,0.49940709852522075
2,1,SVM,{'C': 1},0.05,0.6840946698850784,0.286581663630844,0.04865227026748441,0.08318279948891924,0.49903991666081454
3,1,SVM,{'C': 1},0.1,0.6630535440482155,0.28809957498482086,0.09781992475390404,0.14605055596167904,0.4984451263607688
4,1,SVM,{'C': 1},0.2,0.6227778536837152,0.29335863377609106,0.19919600061846107,0.23727668979065625,0.49942153478456836
5,1,SVM,{'C': 1},0.3,0.5821985395697652,0.2946058091286307,0.3000566922640829,0.29730626835184476,0.5000326501692283
6,1,SVM,{'C': 1},0.5,0.5003719390930759,0.29493563274228807,0.500644230273669,0.3711954756491335,0.5004512362524409
0,1,SVM,{'C': 10},0.01,0.7012949552914028,0.2928679817905918,0.009946915425449673,0.01924035489981059,0.49995925439000816
1,1,SVM,{'C': 10},0.02,0.6973933901109745,0.29893778452200304,0.02030613822604752,0.038029052651899035,0.500210743211328
2,1,SVM,{'C': 10},0.05,0.6848537292587026,0.2941712204007286,0.04994073081482245,0.08538573379741815,0.49995314925866374
3,1,SVM,{'C': 10},0.1,0.6641769519211793,0.2937158469945355,0.09972684636396434,0.1488976953560848,0.49979671060558545
4,1,SVM,{'C': 10},0.2,0.6227474913087702,0.29328273244781783,0.19914446219656753,0.23721529866781263,0.4993850054806544
5,1,SVM,{'C': 10},0.3,0.5813180306963611,0.29313834632122254,0.29856207802917073,0.29582535427039447,0.4989733003557233
6,1,SVM,{'C': 10},0.5,0.4980036738473683,0.2925674034491134,0.49662423336597433,0.36821490666615714,0.49760195054715173
0,1,SVM,{'C': 100},0.01,0.7013860424162378,0.29742033383915023,0.010101530691130237,0.019539427773900907,0.5000688423017501
1,1,SVM,{'C': 100},0.02,0.6975452019856994,0.30273141122913505,0.020563830335515128,0.03851165484291299,0.5003933897308978
2,1,SVM,{'C': 100},0.05,0.6854913391325469,0.3005464480874317,0.0510230376745864,0.08723619861655725,0.500720264640857
3,1,SVM,{'C': 100},0.1,0.6650878231695283,0.2982695810564663,0.10127299902076999,0.15120618675695432,0.5008925897230043
4,1,SVM,{'C': 100},0.2,0.6249639446797528,0.2988235294117647,0.20290676699479462,0.24169685063539814,0.5020516446663739
5,1,SVM,{'C': 100},0.3,0.5841417315662432,0.2978443477380832,0.30335515126526824,0.30057449253159707,0.502370525619722
6,1,SVM,{'C': 100},0.5,0.4998254163440664,0.294389118290017,0.49971653867958565,0.3705076520376775,0.4997937087819896
0,1,BA,{'n_estimators': 10},0.01,0.7010824186667881,0.2822458270106222,0.009586146472195021,0.01854251819359984,0.49970354926261035
1,1,BA,{'n_estimators': 10},0.02,0.6967557802371301,0.2830045523520486,0.019223831366283563,0.036002123449640454,0.4994436278291347
2,1,BA,{'n_estimators': 10},0.05,0.6845501055092529,0.29113539769277474,0.04942534659588724,0.08450456007401859,0.499587856219524
3,1,BA,{'n_estimators': 10},0.1,0.6627195579238208,0.28642987249544627,0.0972530021130753,0.14520410911469356,0.49804330401771524
4,1,BA,{'n_estimators': 10},0.2,0.6217455329355862,0.29077798861480075,0.19744369427408132,0.23518939161397262,0.49817953845149365
5,1,BA,{'n_estimators': 10},0.3,0.5817734663205356,0.29389737880781297,0.2993351543575736,0.29659134431252393,0.49952123991443276
6,1,BA,{'n_estimators': 10},0.5,0.49870200847110263,0.2932657274714598,0.4978096170695253,0.36909379239190665,0.49844212453717296
0,1,BA,{'n_estimators': 25},0.01,0.7015985790408525,0.30804248861911987,0.010462299644384889,0.020237264480111653,0.5003245474291478
1,1,BA,{'n_estimators': 25},0.02,0.6974541148608644,0.30045523520485584,0.020409215069834563,0.03822209352830462,0.5002838018191559
2,1,BA,{'n_estimators': 25},0.05,0.6861593113813362,0.30722525804493017,0.05215688295624388,0.0891747808080363,0.5015239093269641
3,1,BA,{'n_estimators': 25},0.1,0.6652699974191981,0.29918032786885246,0.10158222955213111,0.15166788503712825,0.5011117655464883
4,1,BA,{'n_estimators': 25},0.2,0.6243566971808535,0.2973055028462998,0.20187599855692417,0.24046902817852536,0.5013210585880945
5,1,BA,{'n_estimators': 25},0.3,0.5833826721926189,0.29657929359376584,0.30206669071793024,0.2992978424613814,0.5014572930218729
6,1,BA,{'n_estimators': 25},0.5,0.5016471588407645,0.29621083313092056,0.5028088439931969,0.37280039740919774,0.5019854670168274
0,1,BA,{'n_estimators': 50},0.01,0.7015682166659076,0.30652503793626706,0.010410761222491367,0.020137573522081547,0.5002880181252337
1,1,BA,{'n_estimators': 50},0.02,0.6977273762353692,0.30728376327769347,0.020873060866876257,0.039090777472129724,0.5006125655543816
2,1,BA,{'n_estimators': 50},0.05,0.6841857570099134,0.2874924104432301,0.04880688553316497,0.0834471516059391,0.49914950457255647
3,1,BA,{'n_estimators': 50},0.1,0.6634482549225,0.2900728597449909,0.09848992423851982,0.1470509022353892,0.4989200073116503
4,1,BA,{'n_estimators': 50},0.2,0.6202881389382278,0.287134724857685,0.19496985002319228,0.23224261771747803,0.49642613186362333
5,1,BA,{'n_estimators': 50},0.3,0.5811054940717463,0.2927841311608137,0.2982013090759161,0.295467892250734,0.4987175952283256
6,1,BA,{'n_estimators': 50},0.5,0.49797331147242335,0.29253704153509835,0.4965726949440808,0.36817669424329846,0.49756542124323777
0,1,GB,{'n_estimators': 10},0.01,0.7012645929164579,0.291350531107739,0.00989537700355615,0.01914066394178048,0.49992272508609414
1,1,GB,{'n_estimators': 10},0.02,0.6969683168617449,0.2883156297420334,0.019584600319538216,0.036677766517059986,0.4996993329565324
2,1,GB,{'n_estimators': 10},0.05,0.683578509511014,0.2814207650273224,0.04777611709529454,0.08168480415913998,0.4984189184942772
